Customer ID,Count,Country,State,City,Zip Code,Latitude,Longitude
1226-IENZN,1,United States,California,Los Angeles,90024,34.066303,-118.435479
3411-WLRSQ,1,United States,California,Los Angeles,90038,34.088017,-118.327168
0822-QGCXA,1,United States,California,Los Angeles,90068,34.137411,-118.328915
3588-WSTTJ,1,United States,California,Los Angeles,90077,34.102084,-118.451629
3798-EPWRR,1,United States,California,Beverly Hills,90212,34.062095,-118.401508
2452-MRMZF,1,United States,California,Inglewood,90303,33.936291,-118.332639
4989-LIXVT,1,United States,California,Santa Monica,90404,34.026334,-118.474222
5481-NTDOH,1,United States,California,Whittier,90603,33.945318,-117.992066
0749-IRGQE,1,United States,California,Buena Park,90621,33.874224,-117.993368
1754-GKYPY,1,United States,California,Carson,90746,33.859171,-118.252272
1591-MQJTP,1,United States,California,Long Beach,90804,33.783047,-118.1486
7471-MQPOS,1,United States,California,Long Beach,90808,33.823943,-118.111335
3259-KNMRR,1,United States,California,Montrose,91020,34.2112,-118.230625
6120-RJKLU,1,United States,California,Sierra Madre,91024,34.168686,-118.057505
4323-OHFOW,1,United States,California,Newhall,91321,34.370378,-118.504118
6563-VNPMN,1,United States,California,Sylmar,91342,34.321621,-118.399841
2267-WTPYD,1,United States,California,Granada Hills,91344,34.291273,-118.505104
9129-UXERG,1,United States,California,Van Nuys,91405,34.202494,-118.448048
6229-LSCKB,1,United States,California,Encino,91436,34.152875,-118.486056
6127-IYJOZ,1,United States,California,Studio City,91604,34.139082,-118.39275
8065-QBYTO,1,United States,California,Pomona,91768,34.067932,-117.785168
7921-LMDFQ,1,United States,California,Chula Vista,91910,32.636792,-117.054989
5820-PTRYM,1,United States,California,Chula Vista,91913,32.64164,-116.985026
6211-WHMYA,1,United States,California,Chula Vista,91915,32.605012,-116.97595
3454-JFUBC,1,United States,California,Pala,92059,33.384345,-117.072619
2451-YMUXS,1,United States,California,Vista,92084,33.22784,-117.200024
4690-PKDQG,1,United States,California,San Diego,92102,32.716007,-117.117462
7789-CRUVC,1,United States,California,San Diego,92107,32.741852,-117.243453
9972-VAFJJ,1,United States,California,San Diego,92116,32.765299,-117.122565
5981-ZVXOT,1,United States,California,San Diego,92131,32.89325,-117.087091
2274-XUATA,1,United States,California,Earp,92242,34.137742,-114.36514
0666-UXTJO,1,United States,California,Morongo Valley,92256,34.097863,-116.594561
1035-IPQPU,1,United States,California,Parker Dam,92267,34.273872,-114.192901
2235-DWLJU,1,United States,California,Thousand Palms,92276,33.849263,-116.382778
3605-JISKB,1,United States,California,Twentynine Palms,92278,34.457829,-116.139589
3668-QPYBK,1,United States,California,Los Angeles,90003,33.964131,-118.272783
9237-HQITU,1,United States,California,Los Angeles,90005,34.059281,-118.30742
9305-CDSKC,1,United States,California,Los Angeles,90006,34.048013,-118.293953
7892-POOKP,1,United States,California,Los Angeles,90010,34.062125,-118.315709
0280-XJGEX,1,United States,California,Los Angeles,90015,34.039224,-118.266293
4190-MFLUW,1,United States,California,San Diego,92121,32.898613,-117.202937
1066-JKSGK,1,United States,California,Los Angeles,90024,34.066303,-118.435479
6467-CHFZW,1,United States,California,Los Angeles,90028,34.099869,-118.326843
8665-UTDHZ,1,United States,California,Los Angeles,90029,34.089953,-118.294824
8773-HHUOZ,1,United States,California,Los Angeles,90032,34.078821,-118.177576
6047-YHPVI,1,United States,California,Los Angeles,90039,34.110845,-118.259595
5380-WJKOV,1,United States,California,Los Angeles,90041,34.137412,-118.207607
8168-UQWWF,1,United States,California,Los Angeles,90042,34.11572,-118.192754
7760-OYPDY,1,United States,California,Los Angeles,90056,33.987945,-118.370442
9420-LOJKX,1,United States,California,Los Angeles,90061,33.92128,-118.274186
5698-BQJOH,1,United States,California,Beverly Hills,90211,34.063947,-118.383001
5919-TMRGD,1,United States,California,Huntington Park,90255,33.97803,-118.217141
9191-MYQKX,1,United States,California,Lynwood,90262,33.923573,-118.200669
8637-XJIVR,1,United States,California,Marina Del Rey,90292,33.977468,-118.445475
0278-YXOOG,1,United States,California,Inglewood,90301,33.956445,-118.358634
3192-NQECA,1,United States,California,Santa Monica,90403,34.031529,-118.491156
0486-HECZI,1,United States,California,Torrance,90504,33.867257,-118.330794
5299-RULOA,1,United States,California,Whittier,90606,33.976678,-118.065875
0404-SWRVG,1,United States,California,La Habra,90631,33.940619,-117.9513
6207-WIOLX,1,United States,California,Avalon,90704,33.391181,-118.421305
3091-FYHKI,1,United States,California,Harbor City,90710,33.798266,-118.300237
2372-HWUHI,1,United States,California,Lakewood,90712,33.840524,-118.148403
4080-OGPJL,1,United States,California,San Pedro,90731,33.736387,-118.284363
2135-RXIHG,1,United States,California,Carson,90745,33.822295,-118.26411
3874-EQOEP,1,United States,California,Long Beach,90804,33.783047,-118.1486
0867-MKZVY,1,United States,California,Altadena,91001,34.196837,-118.142236
3376-BMGFE,1,United States,California,Monrovia,91016,34.1528,-118.000482
1875-QIVME,1,United States,California,Tujunga,91042,34.296574,-118.244839
0691-JVSYA,1,United States,California,Pasadena,91103,34.167465,-118.165327
6317-YPKDH,1,United States,California,Glendale,91202,34.167926,-118.267539
9367-WXLCH,1,United States,California,Glendale,91204,34.136306,-118.26036
1918-ZBFQJ,1,United States,California,Glendale,91206,34.162515,-118.203869
1024-GUALD,1,United States,California,Glendale,91207,34.182378,-118.262922
2472-OVKUP,1,United States,California,Canoga Park,91304,34.224377,-118.632656
1285-OKIPP,1,United States,California,Mission Hills,91345,34.266389,-118.459744
7825-ECJRF,1,United States,California,Santa Clarita,91350,34.502432,-118.41459
7841-TZDMQ,1,United States,California,Sun Valley,91352,34.231053,-118.338307
9408-SSNVZ,1,United States,California,Stevenson Ranch,91381,34.364153,-118.615583
0742-MOABM,1,United States,California,Fallbrook,92028,33.362575,-117.299644
2232-DMLXU,1,United States,California,Van Nuys,91411,34.17847,-118.459472
8937-RDTHP,1,United States,California,Burbank,91504,34.213049,-118.317651
1251-KRREG,1,United States,California,North Hollywood,91601,34.1692,-118.372498
0322-YINQP,1,United States,California,Covina,91723,34.084747,-117.886844
4629-NRXKX,1,United States,California,El Monte,91731,34.079934,-118.046695
4959-JOSRX,1,United States,California,La Puente,91744,34.031441,-117.936436
6323-AYBRX,1,United States,California,Ontario,91762,34.057256,-117.667677
6366-ZGQGL,1,United States,California,Pomona,91766,34.042286,-117.756106
5940-AHUHD,1,United States,California,Pomona,91768,34.067932,-117.785168
6432-TWQLB,1,United States,California,Rosemead,91770,34.065108,-118.082791
4484-GLZOU,1,United States,California,San Dimas,91773,34.102119,-117.815532
9512-UIBFX,1,United States,California,West Covina,91791,34.061634,-117.893169
5583-SXDAG,1,United States,California,Alhambra,91803,34.074736,-118.145959
3580-REOAC,1,United States,California,San Diego,92122,32.85723,-117.209774
6390-DSAZX,1,United States,California,San Diego,92122,32.85723,-117.209774
7563-BIUPC,1,United States,California,San Diego,92122,32.85723,-117.209774
2321-OMBXY,1,United States,California,San Diego,92122,32.85723,-117.209774
0122-OAHPZ,1,United States,California,San Diego,92122,32.85723,-117.209774
2868-SNELZ,1,United States,California,San Diego,92122,32.85723,-117.209774
4322-RCYMT,1,United States,California,San Diego,92122,32.85723,-117.209774
6680-NENYN,1,United States,California,San Diego,92122,32.85723,-117.209774
1343-EHPYB,1,United States,California,San Diego,92122,32.85723,-117.209774
2034-GDRCN,1,United States,California,San Diego,92122,32.85723,-117.209774
0219-YTZUE,1,United States,California,San Diego,92122,32.85723,-117.209774
4572-DVCGN,1,United States,California,San Diego,92122,32.85723,-117.209774
1010-DIAUQ,1,United States,California,San Diego,92122,32.85723,-117.209774
0259-GBZSH,1,United States,California,San Diego,92122,32.85723,-117.209774
9601-BRXPO,1,United States,California,San Diego,92122,32.85723,-117.209774
6905-NIQIN,1,United States,California,San Diego,92122,32.85723,-117.209774
5167-ZFFMM,1,United States,California,San Diego,92122,32.85723,-117.209774
6599-CEBNN,1,United States,California,San Diego,92122,32.85723,-117.209774
0979-PHULV,1,United States,California,San Diego,92122,32.85723,-117.209774
4800-VHZKI,1,United States,California,San Diego,92122,32.85723,-117.209774
7989-CHGTL,1,United States,California,San Diego,92122,32.85723,-117.209774
0578-SKVMF,1,United States,California,Seeley,92273,32.790282,-115.689559
9063-ZGTUY,1,United States,California,Adelanto,92301,34.667815,-117.536183
2957-LOLHO,1,United States,California,Fallbrook,92028,33.362575,-117.299644
7752-XUSCI,1,United States,California,Crestline,92325,34.248061,-117.29028
4110-PFEUZ,1,United States,California,Daggett,92327,34.875144,-116.821698
0256-LTHVJ,1,United States,California,Ludlow,92338,34.702766,-116.093376
0880-TKATG,1,United States,California,Lucerne Valley,92356,34.508417,-116.856103
3811-VBYBZ,1,United States,California,Lytle Creek,92358,34.238162,-117.534306
4640-UHDOS,1,United States,California,Phelan,92371,34.441123,-117.537886
3583-EKAPL,1,United States,California,Redlands,92373,34.003243,-117.138286
9399-APLBT,1,United States,California,Rialto,92377,34.156758,-117.404686
2359-KMGLI,1,United States,California,Running Springs,92382,34.186211,-117.07683
0306-JAELE,1,United States,California,Fallbrook,92028,33.362575,-117.299644
6227-HWPWX,1,United States,California,Victorville,92392,34.486835,-117.362274
0447-BEMNG,1,United States,California,Wrightwood,92397,34.358321,-117.618263
5949-XIKAE,1,United States,California,San Bernardino,92401,34.105935,-117.2914
8372-JUXUI,1,United States,California,San Bernardino,92410,34.106922,-117.297553
0388-EOPEX,1,United States,California,Riverside,92503,33.890046,-117.455583
8205-OTCHB,1,United States,California,Riverside,92506,33.930931,-117.361788
7783-YKGDV,1,United States,California,March Air Reserve Base,92518,33.888323,-117.277533
7218-HKQFK,1,United States,California,Homeland,92548,33.761894,-117.120868
4636-QRJKY,1,United States,California,Idyllwild,92549,33.755039,-116.741796
9412-GHEEC,1,United States,California,Murrieta,92563,33.581045,-117.14719
6825-UYPFK,1,United States,California,Sun City,92586,33.707483,-117.200006
8397-MVTAZ,1,United States,California,Sun City,92587,33.69887,-117.25071
9282-IZGQK,1,United States,California,Irvine,92612,33.643095,-117.810896
1342-JPNKI,1,United States,California,Lake Forest,92630,33.644849,-117.684254
2817-NTQDO,1,United States,California,Huntington Beach,92646,33.666301,-117.969501
6986-IJDHX,1,United States,California,Huntington Beach,92648,33.679659,-118.016195
5301-GAUUY,1,United States,California,Newport Beach,92661,33.601309,-117.902304
0939-YAPAF,1,United States,California,Santa Ana,92701,33.748478,-117.858918
4710-FDUIZ,1,United States,California,Santa Ana,92707,33.714829,-117.872941
1218-VKFPE,1,United States,California,Anaheim,92805,33.830209,-117.906099
3627-FHKBK,1,United States,California,Anaheim,92806,33.83796,-117.870494
0719-SYFRB,1,United States,California,Norco,92860,33.925833,-117.559639
6543-CPZMK,1,United States,California,Ventura,93001,34.360261,-119.306383
4765-OXPPD,1,United States,California,Ventura,93003,34.279221,-119.221437
1009-IRMNA,1,United States,California,Port Hueneme,93041,34.110124,-119.100972
7207-RMRDB,1,United States,California,Santa Barbara,93110,34.437945,-119.77191
0195-IESCP,1,United States,California,Armona,93202,36.315979,-119.710852
4580-TMHJU,1,United States,California,Avenal,93204,35.916943,-120.129921
0970-ETWGE,1,United States,California,Bodfish,93205,35.523991,-118.400432
0887-HJGAR,1,United States,California,Coalinga,93210,36.186867,-120.387793
9576-ANLXO,1,United States,California,Earlimart,93219,35.858054,-119.305858
2024-BASKD,1,United States,California,Exeter,93221,36.301689,-119.018233
4464-JCOLN,1,United States,California,Huron,93234,36.217864,-120.080117
5650-VDUDS,1,United States,California,Kernville,93238,35.852892,-118.397782
7538-GWHML,1,United States,California,Lemon Cove,93244,36.462671,-118.997291
3859-CVCET,1,United States,California,Lindsay,93247,36.205465,-119.085807
3276-HDUEG,1,United States,California,Temecula,92592,33.507255,-117.029473
0822-GAVAP,1,United States,California,Posey,93260,35.861928,-118.636698
1448-PWKYE,1,United States,California,Shafter,93263,35.490705,-119.286833
2276-YDAVZ,1,United States,California,San Diego,92129,32.961064,-117.134917
5896-NPFWW,1,United States,California,San Diego,92129,32.961064,-117.134917
7133-VBDCG,1,United States,California,San Diego,92129,32.961064,-117.134917
1029-QFBEN,1,United States,California,San Diego,92129,32.961064,-117.134917
4952-YSOGZ,1,United States,California,San Diego,92129,32.961064,-117.134917
1589-AGTLK,1,United States,California,San Diego,92129,32.961064,-117.134917
6439-GTPCA,1,United States,California,San Diego,92129,32.961064,-117.134917
5138-WVKYJ,1,United States,California,San Diego,92129,32.961064,-117.134917
2189-WWOEW,1,United States,California,Keene,93531,35.214982,-118.59049
1894-IGFSG,1,United States,California,Lancaster,93535,34.712708,-117.889656
7379-POKDZ,1,United States,California,Lancaster,93536,34.741406,-118.38111
0236-HFWSV,1,United States,California,Palmdale,93552,34.557711,-118.029441
3900-AQPHZ,1,United States,California,Pearblossom,93553,34.445239,-117.894868
5842-POCOP,1,United States,California,Randsburg,93554,35.405722,-117.773354
2037-XJFUP,1,United States,California,Temecula,92592,33.507255,-117.029473
7314-OXENN,1,United States,California,Temecula,92592,33.507255,-117.029473
0322-CHQRU,1,United States,California,Palmdale,93591,34.598221,-117.79593
4678-DVQEO,1,United States,California,Bass Lake,93604,37.458367,-119.345011
3009-JWMPU,1,United States,California,Five Points,93624,36.397745,-120.119911
1450-GALXR,1,United States,California,Friant,93626,37.027663,-119.69056
3138-BKYAV,1,United States,California,Kerman,93630,36.727418,-120.123526
4289-DTDKW,1,United States,California,Madera,93637,36.902954,-120.194274
1820-TQVEV,1,United States,California,Madera,93638,37.004068,-119.930027
2239-JALAW,1,United States,California,Escondido,92027,33.141265,-116.967221
4853-RULSV,1,United States,California,Miramonte,93641,36.696759,-119.024051
6275-YDUVO,1,United States,California,Orosi,93647,36.600185,-119.175655
0115-TFERT,1,United States,California,Fresno,93650,36.841655,-119.797113
2311-QYMUQ,1,United States,California,San Joaquin,93660,36.600193,-120.153393
3104-OWCGK,1,United States,California,South Dos Palos,93665,36.959731,-120.653519
9101-BWFSS,1,United States,California,Tollhouse,93667,36.993666,-119.348267
6982-SSHFK,1,United States,California,Fresno,93703,36.768774,-119.762633
1038-ZAGBI,1,United States,California,Fresno,93711,36.833002,-119.82947
3027-ZTDHO,1,United States,California,Fresno,93721,36.732694,-119.783786
2382-BCKQJ,1,United States,California,Escondido,92027,33.141265,-116.967221
2207-NHRJK,1,United States,California,Carmel,93923,36.460611,-121.852507
9944-HKVVB,1,United States,California,King City,93930,36.220761,-120.980777
4124-MMETB,1,United States,California,Lockwood,93932,35.989792,-121.055933
3671-SHRSP,1,United States,California,Marina,93933,36.689582,-121.758398
3313-QKNKB,1,United States,California,Pebble Beach,93953,36.587497,-121.944815
5073-WXOYN,1,United States,California,Belmont,94002,37.509366,-122.306132
0207-MDKNV,1,United States,California,Daly City,94014,37.691561,-122.445202
9851-KIELU,1,United States,California,Loma Mar,94021,37.266388,-122.26308
3908-BLSYF,1,United States,California,Los Altos,94024,37.352911,-122.093002
7549-MYGPK,1,United States,California,Mountain View,94040,37.380662,-122.086022
3804-RVTGV,1,United States,California,Mountain View,94043,37.419725,-122.062947
9227-LUNBG,1,United States,California,Pescadero,94060,37.22565,-122.297533
4315-MURBD,1,United States,California,San Bruno,94066,37.624436,-122.430661
9734-YWGEX,1,United States,California,South San Francisco,94080,37.654436,-122.426468
2719-BDAQO,1,United States,California,Sunnyvale,94086,37.378541,-122.020456
9625-QSTYE,1,United States,California,San Francisco,94131,37.746699,-122.442833
6400-BWQKW,1,United States,California,San Mateo,94402,37.556634,-122.317723
6680-WKXRZ,1,United States,California,Antioch,94509,37.980057,-121.801599
9448-REEVD,1,United States,California,Concord,94520,38.013825,-122.039144
9117-SHLZX,1,United States,California,Fremont,94538,37.505768,-121.962472
4541-RMRLG,1,United States,California,Hayward,94541,37.674002,-122.076796
3158-MOERK,1,United States,California,Hayward,94545,37.62984,-122.120843
7294-TMAOP,1,United States,California,Castro Valley,94546,37.708327,-122.083473
2834-JRTUA,1,United States,California,Martinez,94553,38.014457,-122.115432
5875-YPQFJ,1,United States,California,Fremont,94555,37.555473,-122.080312
8603-IJWDN,1,United States,California,Pinole,94564,37.996462,-122.293716
3842-IYKUE,1,United States,California,San Leandro,94579,37.687264,-122.15728
6641-XRPSU,1,United States,California,San Lorenzo,94580,37.676249,-122.132415
8357-EQXFO,1,United States,California,Union City,94587,37.59485,-122.051521
9524-EGPJC,1,United States,California,Walnut Creek,94595,37.862128,-122.075197
6993-OHLXR,1,United States,California,Walnut Creek,94596,37.900662,-122.052782
8818-XYFCQ,1,United States,California,Walnut Creek,94598,37.916648,-122.008483
4695-VADHF,1,United States,California,Oakland,94606,37.792489,-122.244314
3863-IUBJR,1,United States,California,Oakland,94607,37.80707,-122.297401
8436-BJUMM,1,United States,California,Albany,94706,37.890274,-122.295192
9948-YPTDG,1,United States,California,San Rafael,94903,38.018065,-122.546024
4883-QICIH,1,United States,California,Bodega Bay,94923,38.377165,-123.037957
8329-IBCTI,1,United States,California,Cotati,94931,38.326215,-122.718742
5669-SRAIP,1,United States,California,Larkspur,94939,37.937082,-122.532369
5981-ITEMU,1,United States,California,Marshall,94940,38.129308,-122.834815
6941-PMGEP,1,United States,California,Novato,94945,38.135897,-122.563683
1624-WOIWJ,1,United States,California,Nicasio,94946,38.065359,-122.665566
2074-GKOWZ,1,United States,California,Novato,94947,38.112166,-122.634384
0376-YMCJC,1,United States,California,Novato,94949,38.067204,-122.524004
0634-SZPQA,1,United States,California,San Anselmo,94960,37.99272,-122.575026
5536-RTPWK,1,United States,California,Sausalito,94965,37.848641,-122.515692
6166-ILMNY,1,United States,California,Tomales,94971,38.240769,-122.901041
3097-NNSPB,1,United States,California,Valley Ford,94972,38.339996,-122.935056
0655-RBDUG,1,United States,California,Alviso,95002,37.449537,-121.994813
4361-BKAXE,1,United States,California,Boulder Creek,95006,37.171727,-122.142961
9878-TNQGW,1,United States,California,Davenport,95017,37.114335,-122.237162
4607-CHPCA,1,United States,California,San Martin,95046,37.084697,-121.606417
8824-RWFXJ,1,United States,California,Santa Cruz,95062,36.974575,-121.991149
9763-PDTKK,1,United States,California,San Jose,95112,37.343827,-121.883119
7627-JKIAZ,1,United States,California,San Jose,95116,37.350284,-121.852855
4081-DYXAV,1,United States,California,San Jose,95125,37.294926,-121.894763
0927-LCSMG,1,United States,California,San Jose,95129,37.305622,-122.000887
8257-RZAHR,1,United States,California,San Jose,95134,37.42765,-121.945416
0841-NULXI,1,United States,California,Stockton,95209,38.044523,-121.348048
7851-WZEKY,1,United States,California,Stockton,95219,38.029729,-121.387999
8844-TONUD,1,United States,California,Acampo,95220,38.200231,-121.235034
5868-CZJDR,1,United States,California,Linden,95236,38.047746,-121.030499
0135-NMXAP,1,United States,California,Lodi,95240,38.123544,-121.159078
6270-OMFIW,1,United States,California,Valley Springs,95252,38.156971,-120.849231
0107-WESLM,1,United States,California,West Point,95255,38.41935,-120.469545
3992-YWPKO,1,United States,California,Atwater,95301,37.321233,-120.656354
0125-LZQXK,1,United States,California,Big Oak Flat,95305,37.818589,-120.256995
5673-FSSMF,1,United States,California,Delhi,95315,37.422961,-120.765493
1579-KLYDT,1,United States,California,Hickman,95323,37.605926,-120.69955
3927-NLNRY,1,United States,California,Long Barn,95335,38.109125,-120.078597
6358-LYNGM,1,United States,California,Mariposa,95338,37.526791,-119.99437
5494-HECPR,1,United States,California,Mi Wuk Village,95346,38.121601,-120.133915
9824-BEMCV,1,United States,California,Modesto,95350,37.671806,-121.007575
1373-ORVIZ,1,United States,California,Modesto,95351,37.621458,-121.012295
9866-QEVEE,1,United States,California,Modesto,95356,37.716186,-121.025836
9897-KXHCM,1,United States,California,Modesto,95357,37.670526,-120.877572
7979-CORPM,1,United States,California,Oakdale,95361,37.785033,-120.776141
1618-CFHME,1,United States,California,Riverbank,95367,37.734971,-120.954271
3165-HDOEW,1,United States,California,Salida,95368,37.713152,-121.08739
6581-NQCBA,1,United States,California,Snelling,95369,37.521708,-120.426843
1689-MRZQR,1,United States,California,Turlock,95382,37.529656,-120.854357
5835-BEQEU,1,United States,California,Escondido,92027,33.141265,-116.967221
5552-ZNFSJ,1,United States,California,Santa Rosa,95407,38.394091,-122.739814
2223-KAGMX,1,United States,California,Santa Rosa,95409,38.468893,-122.580539
7321-PKUYW,1,United States,California,Branscomb,95417,39.710591,-123.682799
2833-SLKDQ,1,United States,California,Caspar,95420,39.361283,-123.784599
7595-EUIVN,1,United States,California,Clearlake,95422,38.965804,-122.631779
2026-TGDHM,1,United States,California,Cloverdale,95425,38.801936,-122.938935
4030-VPZBD,1,United States,California,Comptche,95427,39.239818,-123.565432
2408-TZMJL,1,United States,California,Gualala,95445,38.848082,-123.50608
7993-PYKOF,1,United States,California,Rio Nido,95471,38.522328,-122.97932
5027-XWQHA,1,United States,California,Ukiah,95482,39.134075,-123.23422
4566-QVRRW,1,United States,California,Witter Springs,95493,39.222323,-122.985488
0201-OAMXR,1,United States,California,Mckinleyville,95519,40.965011,-124.015255
7831-QGOXH,1,United States,California,Blue Lake,95525,40.94338,-123.831799
6393-WRYZE,1,United States,California,Bridgeville,95526,40.372532,-123.525626
6599-RCLCJ,1,United States,California,Fallbrook,92028,33.362575,-117.299644
9831-BPFRI,1,United States,California,Ferndale,95536,40.4785,-124.301372
1725-MIMXW,1,United States,California,Honeydew,95545,40.342928,-124.063329
0031-PVLZI,1,United States,California,Korbel,95550,40.7666,-123.80458
4791-QRGMF,1,United States,California,Miranda,95553,40.210895,-123.86
4671-LXRDQ,1,United States,California,Salyer,95563,40.89866,-123.539754
1934-SJVJK,1,United States,California,Smith River,95567,41.950683,-124.097094
3838-OZURD,1,United States,California,Somes Bar,95568,41.444606,-123.471895
9269-CQOOL,1,United States,California,Trinidad,95570,41.162295,-124.027381
2845-HSJCY,1,United States,California,Fallbrook,92028,33.362575,-117.299644
1184-PJVDB,1,United States,California,Amador City,95601,38.431407,-120.8421
9415-DPEWS,1,United States,California,Carmichael,95608,38.626128,-121.328011
7943-RQCHR,1,United States,California,Davis,95616,38.508735,-121.678813
3249-ZPQRG,1,United States,California,Diamond Springs,95619,38.683605,-120.811852
2568-BRGYX,1,United States,California,Dixon,95620,38.392821,-121.799917
7721-JXEAW,1,United States,California,Elk Grove,95624,38.434138,-121.30587
7249-WBIYX,1,United States,California,Elmira,95625,38.349195,-121.902943
3164-AALRN,1,United States,California,Greenwood,95635,38.921333,-120.897718
3334-CTHOL,1,United States,California,Jackson,95642,38.336216,-120.76901
4704-ERYFC,1,United States,California,Knights Landing,95645,38.875508,-121.765866
0471-LVHGK,1,United States,California,Orangevale,95662,38.689174,-121.218435
9518-RWHZL,1,United States,California,Penryn,95663,38.859093,-121.182872
6240-EURKS,1,United States,California,Plymouth,95669,38.489273,-120.891614
6960-HVYXR,1,United States,California,Rio Linda,95673,38.688764,-121.457596
7861-UVUFT,1,United States,California,Sloughhouse,95683,38.470423,-121.114897
0680-DFNNY,1,United States,California,Winters,95694,38.578604,-122.024579
7767-UXAGJ,1,United States,California,Colfax,95713,39.084645,-120.894014
1571-SAVHK,1,United States,California,Meadow Vista,95722,39.003358,-121.022539
9546-CQJSU,1,United States,California,Soda Springs,95728,39.279068,-120.414275
2951-QOQTK,1,United States,California,Sacramento,95815,38.608405,-121.449942
3473-XIIIT,1,United States,California,Sacramento,95824,38.517295,-121.439819
7893-IXHRQ,1,United States,California,Sacramento,95826,38.542532,-121.378826
2952-QAYZF,1,United States,California,Sacramento,95828,38.486938,-121.395805
4763-PGDPO,1,United States,California,Sacramento,95831,38.494832,-121.529447
5394-SVGJV,1,United States,California,Sacramento,95838,38.646096,-121.442433
9283-LZQOH,1,United States,California,Antelope,95843,38.715498,-121.363411
7079-QRCBC,1,United States,California,Sacramento,95864,38.585826,-121.376263
5469-CTCWN,1,United States,California,Arbuckle,95912,38.982373,-122.047751
9851-QXEEQ,1,United States,California,Bangor,95914,39.396585,-121.38029
5208-HFSBT,1,United States,California,Challenge,95925,39.461768,-121.195825
2667-WYLWJ,1,United States,California,Dunnigan,95937,38.931425,-121.946081
1092-GANHU,1,United States,California,Magalia,95954,39.933852,-121.584371
7881-EVUAD,1,United States,California,Oroville,95966,39.473896,-121.415927
5766-XQXMQ,1,United States,California,Princeton,95970,39.424957,-122.039307
3703-VAVCL,1,United States,California,Strawberry Valley,95981,39.58458,-121.093256
8519-QJGJD,1,United States,California,Twain,95984,40.022184,-121.062384
6326-MTTXK,1,United States,California,Yuba City,95993,39.075694,-121.70606
0330-IVZHA,1,United States,California,Anderson,96007,40.448632,-122.306657
2886-KEFUM,1,United States,California,Big Bend,96011,41.096569,-121.879082
4237-RLAQD,1,United States,California,Callahan,96014,41.388397,-122.794636
9651-GTSAQ,1,United States,California,Corning,96021,39.913777,-122.289984
3186-BAXNB,1,United States,California,Cottonwood,96022,40.336392,-122.448533
0637-YLETY,1,United States,California,Douglas City,96024,40.586588,-122.903677
1157-BQCUW,1,United States,California,Fall River Mills,96028,41.017282,-121.468945
2003-CKLOR,1,United States,California,Igo,96047,40.524535,-122.647172
9254-RBFON,1,United States,California,Klamath River,96050,41.816595,-122.948287
1205-WNWPJ,1,United States,California,Lakehead,96051,40.883853,-122.418258
8387-MOJJT,1,United States,California,Nubieber,96068,41.082472,-121.195215
6032-KRXXO,1,United States,California,San Diego,92130,32.957195,-117.202542
7459-RRWQZ,1,United States,California,San Diego,92130,32.957195,-117.202542
3092-IGHWF,1,United States,California,San Diego,92130,32.957195,-117.202542
6352-TWCAU,1,United States,California,San Diego,92130,32.957195,-117.202542
2929-QNSRW,1,United States,California,San Diego,92130,32.957195,-117.202542
1262-OPMFY,1,United States,California,San Diego,92130,32.957195,-117.202542
1899-VXWXM,1,United States,California,San Diego,92130,32.957195,-117.202542
3331-HQDTW,1,United States,California,San Diego,92130,32.957195,-117.202542
5442-XSDCW,1,United States,California,San Diego,92130,32.957195,-117.202542
3049-NDXFL,1,United States,California,San Diego,92130,32.957195,-117.202542
7963-GQRMY,1,United States,California,Los Angeles,90004,34.076259,-118.310715
1228-FZFRV,1,United States,California,Los Angeles,90007,34.027337,-118.28515
2058-DCJBE,1,United States,California,Los Angeles,90012,34.065875,-118.238728
5364-XYIRR,1,United States,California,Los Angeles,90013,34.044639,-118.240413
4829-AUOAX,1,United States,California,Los Angeles,90014,34.043144,-118.251977
9158-VCTQB,1,United States,California,Los Angeles,90023,34.017697,-118.200577
6311-UEUME,1,United States,California,Los Angeles,90025,34.046174,-118.446333
6839-ITVZJ,1,United States,California,Los Angeles,90037,34.002642,-118.287596
0375-HVGXO,1,United States,California,Los Angeles,90045,33.954017,-118.402447
8593-WHYHV,1,United States,California,Los Angeles,90047,33.958149,-118.308441
6097-EQISJ,1,United States,California,Los Angeles,90058,34.001617,-118.222274
4423-YLHDV,1,United States,California,Los Angeles,90059,33.927254,-118.249826
0107-YHINA,1,United States,California,Los Angeles,90062,34.003553,-118.308933
8640-SDGKB,1,United States,California,Los Angeles,90066,34.002028,-118.430656
4116-TZAQJ,1,United States,California,Culver City,90230,33.993991,-118.39704
3877-JRJIP,1,United States,California,Hawthorne,90250,33.914775,-118.348083
7511-YMXVQ,1,United States,California,Lynwood,90262,33.923573,-118.200669
7551-JOHTI,1,United States,California,Malibu,90265,34.074572,-118.831181
9804-ICWBG,1,United States,California,Pacific Palisades,90272,34.079449,-118.548306
5318-IXUZF,1,United States,California,Redondo Beach,90277,33.830453,-118.384565
3198-VELRD,1,United States,California,Marina Del Rey,90292,33.977468,-118.445475
9436-ZBZCT,1,United States,California,Inglewood,90303,33.936291,-118.332639
7198-GLXTC,1,United States,California,La Palma,90623,33.850504,-118.039892
0516-VRYBW,1,United States,California,Stanton,90680,33.801869,-117.995068
8380-PEFPE,1,United States,California,Avalon,90704,33.391181,-118.421305
5687-DKDTV,1,United States,California,Bellflower,90706,33.887676,-118.127289
